"","cg24045482","cg27536187","cg04934870","cg00089512","cg13873655","cg12481389","cg01978368","cg00789731","cg10769253","cg03057855","cg26150071","cg18175779","cg17892601","cg16430099","cg27260418","cg09219721","cg18114036","cg10021156","cg22436753","cg13314310","cg14021880","cg06582789","cg05053562","cg01477361","cg07336099","cg12033029","cg19508488","cg24334790","cg13180038","cg03424772","cg26783666","cg12294118","cg20538350","cg16173109","cg18279467","cg14519736","cg00840320","cg13174197","cg20743134","cg05592581","cg01078695","cg23041103","cg22879667","cg22232269","cg01100951","cg04276669","cg09415518","cg05242526","cg01263075","cg16910246","cg08992305","cg09124392","cg22656956","cg00416492","cg04612055","cg03376565","cg17014345","cg01246676","cg19999705","cg10219512","cg05283716","cg14653643","cg23157089","cg04598035","cg16405235","cg11891395","cg22994191","cg10896774","cg26754350","cg21252372","cg04187545","cg00468228","cg11599539","cg01466771","cg13487127","cg13836518","cg13461190","cg13416901","cg15622527","cg05367248","cg24926711","cg11936643","cg26276611","cg24326242","cg09606495","cg07323996","cg09969989","cg09648697","cg21415068","cg17222500","cg00221788","cg00351735","cg07306676","cg03328673","cg14975160","cg03359183","cg25423563","cg08322580","cg01725130","cg05485062","cg20919143","cg14521552","cg11854043","cg18384926","cg09418852","cg20481312","cg19689506","cg04854226","cg08587397","cg05330708","cg03647944","cg00369126","cg05568466","cg10425005","cg01990910","cg03771878","cg10520780","cg02298612","cg05887079","cg01862363","cg20538707","cg11150797","cg25695068","cg05283453","cg26603632","cg18418962","cg07121078","cg07699931","cg00593900","cg18352648","cg14032725","cg03590216","cg01997696","cg05842370","cg13636986"
"GSM2562774",-4.58374496563154,-5.10624934198873,3.52767877004123,2.80331805996504,1.87180982759431,3.56955997153555,-5.35398910890791,-5.79986497034302,-3.9179057973255,5.49188250741161,-6.18210543098721,4.97704923680252,2.82274151967204,2.99837099835422,-0.213279384094467,-4.8149794490936,1.99831422797927,3.67118724376573,-5.02270591584017,-3.7514566586287,1.13237491591322,4.18078772582131,-3.81819036232305,2.81299363194065,0.961252662913897,0.251900278740678,-4.92053918819553,-4.4493108133683,-4.68131593230092,2.97953916777689,-0.16256312674337,3.42252514943991,-2.2648015807349,3.49764090120368,-5.52532040317664,3.57507060912726,3.5411271042185,-4.05730487822894,4.28517136027444,1.67525414422138,3.44341609451995,2.95052084315915,-3.15365563511472,4.34930217005194,1.71305211398695,2.29634791384679,3.27020943944601,-5.151010174768,-4.44114333028872,3.25741668473979,-2.14901232815686,3.75391357959006,-4.50323208685224,-3.84616828667669,-0.609583158478972,-4.61142225702882,-2.54543173409504,-2.3354179281401,3.69349347689259,-5.88643103184297,4.08932254455037,-4.83171027024443,-5.53129885196292,2.34936361297287,4.00926607909473,-3.95577948104603,3.52920373304133,0.798003617711617,1.88832919879373,3.30581470943266,-4.67919436570022,0.0310035948278193,-4.70337935469413,-4.10155497187633,-0.54237846592643,-2.961300157136,4.22010964073111,-4.08168903268458,4.17505143726099,-5.64912345684332,-2.68621137177905,-3.75855216414343,2.40105366211818,4.04910203611653,1.77387412769353,2.51806045050559,2.58107792363583,-5.04656726544333,-6.09566910887764,-4.63381132220172,3.64821957981518,2.83011930218794,3.41411346763747,3.17862913762877,3.25000153264444,-4.79382935098523,-2.25293900207644,2.90325253827641,3.84090406536663,4.43938690751153,3.37820858769569,3.004567472476,2.25456483824442,-4.73119174580967,1.58034236186232,0.275307318824816,3.98233883478777,-3.38018750256704,5.80307603666728,1.89973643989363,-4.73333777798038,-4.83066464280763,4.45519549200638,-3.88737148197185,-1.25422513997854,-5.53501687228487,2.8918421716735,3.53780549264986,2.90801923544909,1.48971091472182,-0.0871761891815712,2.63872319355847,-5.60077690663696,3.66821765060278,4.88608711207243,-4.34242738592573,-5.30341823768479,5.98090981730527,-4.03372819458835,3.79008059399209,3.08505538974079,-4.99748746276321,-3.8927867235893,-4.42137341229195,6.22254893915498
"GSM2562775",-4.5901806748054,-5.16394975511294,3.02857024094037,2.90748949293324,1.6382692989091,3.62617262529719,-5.54974726226815,-5.67832230411112,-3.95494692242639,5.59701511374114,-5.98061268119532,5.00393801232127,2.60532629340475,2.98305572989769,-0.117864941630514,-4.81604726675637,1.72447930387578,3.3387834798538,-5.16020192709633,-3.8369298710066,0.686137107102898,4.24572805246551,-3.7639172282462,2.55890848310471,1.09419909173677,0.40075283227058,-5.47132810055592,-5.09704830864781,-4.42854008312895,3.33867189807657,-0.436807335269465,3.30896281163744,-2.43200903930782,2.91345411510527,-5.78137453924414,3.62736369870731,3.177137760248,-3.07083343869363,4.09196268698472,1.91495909319756,3.05005845871087,3.39434926156151,-3.61827848961741,4.01110704957924,2.08872792015076,2.46817823841346,3.06385898871975,-5.39411815332182,-5.0437911109294,2.76300735715474,-3.89783432909857,3.42558896105433,-4.84979788711898,-4.22484079842408,-0.652416180221971,-3.90613705996732,-2.85504801162274,-2.68868436591434,3.60197472539131,-6.06433882325357,3.61502399024049,-4.76977092176688,-5.59310303197661,2.34808396145081,3.90266789790761,-3.82964210117164,3.30398074580318,0.534278565806167,1.86653977260353,3.58640918210857,-4.62304632352807,-0.0317429353247706,-5.0906365864718,-4.64867281114443,-0.690259292656112,-3.37877944863578,4.02984443903282,-4.95272171102477,4.08877725308787,-5.49202025216167,-2.8735344333387,-4.08366529228878,2.57481965942175,4.31621504604808,2.09745344828008,2.5723933885473,2.21669700781637,-5.08020493757567,-5.86848931601463,-4.60009455328978,3.94610544432147,3.30543138661489,3.46890271889426,2.66146890531066,3.24522812802606,-5.02114922537963,-2.93893616477809,1.41200270419635,4.01613575902462,4.13043520724228,3.87366742854444,3.07474250246633,1.50052187207845,-4.53672457852285,2.41208796710721,-0.0204946279217307,4.19134259518875,-3.51654553897459,5.73949599002872,2.65083929679784,-4.56669129601443,-4.77405270998552,4.33851593810047,-4.2111012386951,-1.55182115820115,-5.15166332125078,2.7492249473338,4.04540531892956,3.27726640154409,-0.690268036640041,0.131322031074888,2.08631284648457,-5.58876095407818,4.32596950076124,4.89339572975206,-4.89991820078573,-5.1259166938555,6.16017327730173,-5.54964587090013,3.29401646889122,3.01263307792757,-5.33766089976001,-3.77471568769888,-5.46844517508843,6.41059317657407
"GSM2562776",-4.28764784696832,-4.95977810269929,3.62668027386102,3.02576810413631,1.85796406026714,4.11016147135491,-5.8298174984419,-6.43138105987757,-3.63509611111654,5.50363359244434,-6.19492287498917,4.77890714528398,3.71700698344572,3.83986976255705,-0.236051558416262,-4.9893158995309,0.675127656307163,4.34393015314227,-5.17066352326334,-4.09542994896833,1.76229205307221,4.11395362834026,-3.23350768080572,2.50915136734545,1.07693031906299,-0.0445392440192006,-5.54462042120385,-4.67069546908829,-4.21191298604362,3.45683556343154,0.432401410340053,3.67786690408194,-2.29078930645782,2.1837122921007,-5.78865949229989,3.90960687156425,3.45790047271175,-4.01305297816531,4.50364730192181,2.3946417702665,3.33065425576354,3.18219122622175,-2.96222324070107,3.93287739819502,2.11464097351295,2.21717991485166,3.86514231176551,-5.40713333329068,-4.68295415295792,4.00071583115826,-5.72694259624994,3.95707798994174,-4.1996792469317,-4.2744103225063,-0.574976445451886,-4.47632798263885,-2.3535599947526,-2.19513535243492,3.39182991041797,-6.08098275621331,3.40227565380501,-4.90150769297571,-5.20651565755782,1.55433936875542,3.8623686050379,-3.70050198040552,3.81131700468114,0.169740015599249,2.02740332778538,3.88669001622317,-4.71412489999528,0.0986290081134987,-4.68382200400899,-4.43582631593819,-1.16060829101781,-1.90904094424715,4.35282120895952,-4.58340954903154,4.36552398556471,-5.97237662380613,-3.10953669014324,-4.30022048797786,3.0583516942494,4.48852038115742,1.83472327692858,2.48433039325935,2.96535091515598,-5.19302248005068,-6.03700224640749,-5.2661720145084,3.78744562054261,2.45985790800556,3.08338631287315,3.42332413261109,3.14534481358342,-4.85048440136454,-2.95680312241149,0.880791438549281,2.64244156289865,3.07032052543075,4.42188635148887,3.3729668343704,2.35743188006349,-5.14441960466752,1.95944716704364,0.117605639450459,4.30338555087925,-3.60450691863122,5.80174654225755,1.79999785286884,-4.41417669400937,-5.05917637569181,4.57676174832915,-3.68419893309341,-0.408859453554687,-5.38665033813167,2.91912050630934,4.1243218069939,3.11394300772726,-1.0865448485203,0.392703353577332,3.27536422480876,-5.43477590316303,4.58751160532324,5.56605473017982,-4.62188802059725,-4.94410040880633,6.06546040269058,-5.28591814550985,3.86093899117637,3.38253732625691,-5.14731837943647,-3.32613457916471,-4.33181445769693,6.35694613617033
"GSM2562777",-4.4258531163312,-4.97567405795431,3.48103801414011,3.04360554633441,1.97046593236902,3.24692612940678,-4.88748990312467,-6.12233759372906,-3.86488054024652,5.73718609909929,-6.3962329946603,4.88611143116235,3.06617154889521,2.8070497110068,-0.491308041257045,-4.66283661205854,1.82997376966494,3.45403914249037,-4.36361849552235,-3.18964081056942,1.47061879290963,4.18065819670801,-3.40404118587805,2.73171647512773,0.728939577336316,0.255691529518913,-5.00179547495312,-4.65461582644436,-4.46076966011017,3.1648566062938,-0.40272603581991,2.27960846845866,-2.16165958980827,2.49557130892027,-5.98695635613548,3.73840308341661,3.98899428391098,-3.15958759483827,4.07642433699077,1.624905032988,3.47013069585768,3.17060768963102,-3.15609012932787,4.36291699562545,2.10452821051202,2.62422315519823,3.16235571698002,-5.60517281197007,-3.98466761564569,3.28738927142154,-5.74910815910112,3.44896728836498,-3.66810747673344,-3.673074916281,0.746133394256613,-4.1892998188967,-2.83833591042859,-1.70575343209719,3.40338963393449,-6.07447995618128,3.79721471970143,-4.59358504682904,-5.9555252809178,2.22543331834098,4.07684605018247,-3.42962458370994,2.84589349823758,0.713175216568085,1.88860663325533,3.36712162491628,-4.70029985569217,0.140165945826565,-4.19662151578557,-4.73937798897283,-0.878338854028549,-2.62781851772214,4.38427293501498,-4.08819943943261,4.48724298412235,-5.73254836469244,-3.10210565014445,-4.14271278838832,2.75787242880313,4.2719535819297,2.05707820200465,2.22294201473287,2.4901279892484,-9.96434086779242,-6.06562097999746,-5.15940743512613,3.09399926297608,2.81590083996276,3.74487093891717,2.57951763115288,3.12933978972826,-4.43952198773123,-2.65322102623299,0.376172600718456,3.67556495421867,4.40904276590088,3.87874261049381,3.32915379697415,1.50557844132764,-4.6219378890288,2.46805570725371,-0.11427361321441,4.16496093908142,-3.30622604746801,5.98065429873021,2.55947887989433,-4.39049218765547,-4.88254263779239,4.5111840285639,-3.31322049906228,-0.663729596939216,-5.67735403529068,3.02796418103691,4.08700947817027,3.57908079264594,-0.326937815734677,0.0874845518812863,2.39455272197225,-5.68729496962439,4.68728384965022,4.67316682295229,-4.44246651275888,-5.35770016488951,5.83494583516447,-5.39844513322387,3.49305139420319,3.44595092519591,-4.99600205250283,-3.12337428687221,-5.23973772621634,6.25242837239825
"GSM2562778",-4.37741648015316,-5.21344914490947,3.29714738470814,2.94153764915987,1.64497727189673,3.4256658107696,-5.65870216021793,-6.10683481423169,-3.5388309161693,5.59145525048898,-6.20079508024492,5.11932162739139,3.0371985031175,3.33319249361521,-0.514017409711699,-4.9197325449515,1.34688556401483,3.68824626752813,-4.83051988819765,-3.65867155878288,1.76417171691174,3.87994976815609,-2.78935659226853,2.58229867421968,0.715929980677635,0.551904399572446,-5.58880260398312,-4.85194480032131,-4.33855340335053,3.4201000787689,0.238909276558958,3.36122725301508,-2.12966605542418,1.98202062130911,-5.57284708645919,3.82250081300592,3.84607655490544,-3.4318744854058,4.17555388279921,1.85768265838823,3.47092756105853,3.24029327631499,-2.783334468212,4.04664784356914,2.4166323303196,2.37973479679866,3.35772749588857,-5.46792820301678,-4.11482745414229,3.54042372137896,-5.90321228303156,3.39411507545788,-3.46086033124607,-3.87685920485361,-0.428174564226661,-4.57910332610418,-2.79149047181399,-1.9856472288916,3.6543032263331,-5.92803379820731,4.11552295856506,-4.4988187792524,-5.12057283561364,2.50560830789985,3.71630983618044,-3.7767336650504,3.43109261594943,0.347295880542475,1.90212904765914,3.57607715345384,-4.4819926527943,-0.437036468170973,-4.85450469721143,-4.54602076958711,-1.09478866900796,-3.29568923910026,4.19555092116646,-4.08713598611533,3.92869776482966,-5.84747933311519,-2.31099196421267,-3.85469671685889,2.40355797773332,4.2087464775606,1.63065451862746,2.21653955270197,2.42058192687813,-5.09190222386636,-6.09558435009294,-4.27344362516034,3.74276764955857,2.97719610361798,3.35694867076887,3.20585902592159,3.25105391021696,-4.44530039063788,-2.73712709568608,2.90364956614783,3.44298474735753,3.92852154433323,3.99047738624588,2.66433581732457,1.69477011063307,-5.13268414886863,2.11159220561225,0.237001968352233,4.0472491976769,-3.29084349721388,5.64102170001402,2.62402279246196,-3.93677128321198,-4.82444194367084,4.58090742454645,-3.55735990310311,-0.41709003475047,-5.15278209910281,2.85561765893967,4.14964565519612,2.79426289530342,-0.382905852577555,0.0519031888924015,2.87678863864397,-5.61733262035353,3.7888951292555,4.88991756770598,-4.4674367202291,-5.20832749482437,5.95263311503292,-4.87706386408412,3.74283067195388,3.27175065599279,-4.93113684773702,-3.66086834798753,-4.70723921712318,5.89459705207017
"GSM2562779",-4.23182062346988,-5.19910264040661,3.43962670930508,3.20793653116034,1.88675763592821,3.61617609174452,-4.50366587481132,-6.27607764669965,-3.49184056756891,5.90067042906185,-6.05751283273521,4.20697896448725,3.33511745608715,3.56096720385883,-0.420563696208649,-4.65029391212198,1.55571893615647,3.89133916786186,-4.79141999752772,-3.85958626546781,1.34792340042202,3.88067045887144,-3.22286145222925,2.8257534718803,0.990771598716195,0.688315570935606,-5.61383430853476,-4.4613924356807,-4.547431589213,3.15259344716399,0.00795376318594321,3.56859364454366,-2.59168621838057,2.41067207095332,-5.89260179233592,3.92135594915857,3.56453313589771,-3.6291737508143,4.31335612170235,1.93511459152423,3.07979424881637,3.33456201436392,-3.03702111880399,4.57743231027914,2.58256652453604,2.22366811681478,3.16384085836899,-5.28656406235518,-4.04145251086446,3.63401035269098,-3.77563132838928,3.65752714507348,-3.41074311119899,-3.66765483111696,-0.0787764390511694,-4.42348735943721,-2.41925277690421,-2.29246520244306,3.41829431705447,-5.96371220176896,4.02213990893482,-4.71059033908803,-5.77095943623401,2.08147840687298,3.92076225504081,-3.79603831955499,3.64857807534011,0.231856631751096,1.99504396707932,3.15722354072667,-4.38592248290673,0.136779886579417,-4.74735377235115,-4.6300841964734,-1.23339725000299,-2.94834810875963,4.38602010855752,-4.22403124514944,4.60285788514359,-5.61750739776516,-2.32169045724345,-4.38321515684366,2.66324045497916,3.94274604293938,1.67864512751234,2.15712565426535,2.53020063339469,-5.16438232050204,-5.97075612610912,-4.70871641052901,2.44787742820956,3.05173911755946,3.32751551578981,3.36048151610693,3.69156245338335,-4.44329166795631,-3.0481663546902,2.91936999491731,3.88728396944064,3.56071340884759,4.45733019348876,2.81239286020757,1.20889158725129,-4.88819596095994,2.09828346699926,0.312442196563984,4.34565390901536,-2.93741534785243,5.80302028117324,2.66428472647306,-4.27210392620936,-4.78967567089847,4.87539625938879,-3.8004481217923,-0.362269841496869,-5.41312419531034,3.18720239448773,4.27740786678817,2.95370373636333,-0.214404418115681,-0.015435289736325,2.70709885286428,-5.6574040707686,4.70111444544889,5.20564178101783,-4.27498978519447,-5.09601764098991,5.87521435246519,-3.19002872273202,3.67111075560897,3.3571307872289,-4.71374340739465,-3.62446395333185,-4.99170139565006,6.05741788686677
"GSM2562780",-4.37809828540304,-4.99314374182826,3.49878377978419,3.09960027683358,1.95225604084338,3.70149503325842,-4.64274824116585,-6.24796089705201,-4.16147798808017,5.76164598594259,-6.29595795284413,5.15520845528682,3.42785168165325,3.46851558099237,-0.487723112643411,-4.36827716089058,1.19394913450704,3.84783703295819,-5.03956525331267,-3.4919700472331,1.65085049808689,3.73072690580343,-3.15274684643581,2.83939419355158,0.986181361336687,0.27577966486,-5.63276005231301,-5.18056761081657,-4.73349016578264,3.20528047857123,-0.269208637624486,3.66435725037181,-2.48841301371308,2.64556176500275,-6.05304204647252,4.08542980372809,3.04892069741003,-7.47284696385993,4.65027246028888,2.51695034226393,3.20707198579959,3.05816722054295,-2.68414167546028,3.85545734190019,2.63242276267368,2.33274644975927,3.38102160190985,-5.00460575569942,-4.38440053139772,3.71205685182122,-4.49693708359566,4.12726131623615,-3.91796436618813,-3.48567124929086,-0.391677439781946,-4.57650563423959,-2.13970310510789,-2.35086741400064,3.93434297644138,-6.21643954247203,3.90032106888245,-4.86167748595365,-5.848094013093,1.96930936765486,3.82003205534157,-3.98979197706296,3.72738841388765,0.295960411644857,2.04815629297274,3.64716831704569,-4.53828329802304,0.2078977170093,-4.99165297044354,-4.29125336186665,-1.1527950267109,-1.96212230984222,4.48860260383649,-4.06245470873182,4.31638731305242,-5.77452113886104,-1.65026384880434,-4.3397250003892,2.60665866032887,4.69898575002485,1.74801092571895,2.44026972994982,2.40286876075409,-5.3763771171356,-6.09359406621123,-4.58487204916808,3.9646826983939,3.67804730351681,3.7925394927662,3.23469967133595,3.30400008549497,-4.24305823406583,-2.87119215033613,1.20357638990489,2.76639052381671,4.54783046843828,3.85072203068454,2.80090671451822,2.00861883456167,-4.76197289489154,1.93160156646724,0.0556261906285349,4.6817147638544,-3.02696492418062,6.03391473765628,2.3829891848649,-4.04459205430466,-4.60602651077956,4.57931560528684,-3.49726418888581,-0.141517780110531,-5.33604659430573,3.03120954849118,4.45145974816245,2.96580071952335,-0.0363764441437402,0.136900077989165,3.19876224503341,-5.58223903532739,5.11282377991405,5.47628429232829,-4.94815287644866,-4.73593290554079,6.15922036505438,-5.96857530478426,3.94659863887531,4.27929112547094,-5.09308077057177,-3.62739413606681,-4.72842669167696,6.79468733438107
"GSM2562781",-4.68966777866017,-4.99777568252729,3.44891520860977,2.91989495659713,1.62639819765974,3.92740952464446,-5.22763571551955,-5.76630587129948,-4.08104360915299,5.46489986478904,-5.83631391819469,5.25239515211028,3.32979012824811,3.32550175475011,-0.202911653629314,-4.58502700000539,1.53817842223976,3.92341861632518,-4.97046565193997,-3.26196001305493,1.29671548690085,3.6009868773906,-2.83712139527176,2.67416460664145,1.15756228376198,0.608235920035181,-5.11890023878476,-4.57795395670727,-4.32465391780962,5.72995071595934,-0.0181032318960853,3.4059780524095,-2.01503868605201,3.03341978534887,-5.79183237186355,3.84443741743985,3.02456527291861,-9.96434086779242,4.13218167395694,2.13732007708839,3.78745741679714,3.14141104138671,-2.85368662488988,4.06588559356344,2.32255980464729,2.14908403189182,3.22921201794067,-5.43385650807091,-4.5509228635961,3.81661879751133,-5.96604079256563,3.67518061471125,-3.85577440297941,-3.57899641514719,-0.0107979173056398,-4.58114986408602,-2.32485445107174,-2.19349091892971,3.35734581110904,-6.03877928782425,3.56161446831707,-4.46400677089058,-5.41450549721273,1.70970659905856,4.11388074110939,-3.66345992139208,3.56399566552943,0.329030302257509,1.82670042618689,3.04015594231337,-4.25324806872265,0.157883070365912,-4.52915306436015,-4.40290157305513,-0.821717042974751,-2.8988329473273,4.34323800025402,-3.91693485862405,4.45035886934283,-5.16986059681589,-2.6999993195898,-4.14677829975271,2.5967570503644,4.28284457820614,1.77982825131922,2.30981360946401,2.3037559637026,-5.18408270591765,-6.04932694133388,-4.28262462890429,3.67347278566778,3.08801570991851,2.95882587412272,3.44068906271854,3.60416090513881,-4.58669809259618,-2.7600989536653,1.22630921690084,3.21375083713763,4.02559152710617,4.53201488822217,2.50664209365358,1.95483545053357,-4.39250063722172,1.85634141983717,-0.091049232742078,4.5166664854494,-2.96107696401842,5.77479698340499,2.6429572832521,-4.40710504494502,-4.51823208683756,4.5675745351975,-3.54462113910346,-0.940654221202623,-5.25021676836648,3.21586355897175,3.50448100719548,2.93313244449547,-0.49749055258186,-0.0540045462256007,2.52797535166526,-5.56534368580703,4.53568912588483,5.08363833856964,-4.58469870293661,-5.19110288893573,6.14651918972607,-3.0200658335881,3.81621148379149,3.30246490448351,-4.76010523469891,-3.57172219927958,-4.58141298166382,5.90227936686727
"GSM2562782",-4.42401773400512,-5.33721654358057,3.32049093613607,3.2926484292323,2.35051582781019,3.47064634643265,-5.09696351722263,-5.93887877323156,-3.67710482022652,5.62911979847158,-6.0088612467883,5.0677676237149,3.59703217686799,3.8981921854968,-0.764019772146324,-4.40034912320478,1.86891315380062,3.89882335486887,-4.70329704050773,-3.71308089005908,2.8943188602004,4.32931857216356,-3.77342191754175,2.23068733977471,1.40631346175808,0.296728954298322,-5.54533739307038,-4.86020028325744,-4.19913256915654,3.80944744800633,-0.0689315380832002,2.7813415409622,-2.18548698702077,2.4440516394708,-5.66147971649802,4.04670250214226,4.00835891392743,-4.1034878783891,4.51777600745028,3.01771857103121,3.78182385468054,3.67400064135813,-3.08258222157215,4.22912413330978,3.1198420296001,1.8027566802178,3.69530696665093,-5.32259638286873,-4.01945970399793,3.88910146745848,-5.86053200952161,4.37978758954076,-3.47129516539699,-3.47430718255953,-0.605633166446839,-4.56694765719176,-1.94493488429797,-2.52578021750719,3.84177819663602,-5.87276407246971,4.47818305251358,-4.95341826596234,-5.47666748436742,2.23162334436473,4.19493009028149,-3.95354546976784,3.72012564272932,0.830877339050762,2.04203682889725,3.80115129943732,-4.71852474941874,-0.109949691719557,-4.90929834015157,-4.49597726608087,-0.8478007769411,-1.9867753664894,4.64287026161381,-4.84372491994892,4.54959042870493,-5.5911111259571,-2.30929738224216,-3.97862404721563,3.01038935773911,4.27875242913101,1.86910368297157,2.63698650906695,2.64378134573358,-5.40782939423871,-6.15208052948277,-4.36412556982653,3.82815137024309,2.97378955069877,4.25225064862606,2.96126668361896,3.21944015399554,-5.6737175731425,-2.97734835709269,2.18746129868696,3.86732035197997,3.59129952897127,4.00563691801203,3.38412371093712,2.4599897198603,-4.8267312630804,2.2215997969675,0.307901958071424,5.03282291033012,-3.17921542404241,5.76799697778556,1.88949615639614,-4.21362909948897,-4.68257681847112,4.63028935500988,-3.78996526497899,-0.476974308936652,-5.2030879616996,3.30533257368628,4.51177995299753,3.50538231016906,1.08564798642117,0.390919104188251,3.39516040290272,-5.56961261787345,4.61929283533006,5.30748082872862,-4.58416304538094,-5.14094769451311,6.1627441236478,-5.40258766449632,4.04956485384817,4.16338704150937,-5.11200889939786,-3.35832906027747,-4.39088864828882,6.39429226700725
"GSM2562783",-4.39681460264118,-5.00775643224885,3.60186032216844,3.19505890823996,1.94690374790187,3.53704995038279,-4.67642658748881,-6.38233668386104,-3.35996369973334,5.5649614496176,-6.02524394121442,5.30768455276297,3.63295065938886,3.86072682192211,0.0245358682976436,-4.6243991317414,1.6700495794252,4.30468972211886,-4.52916643465619,-4.02658234048271,1.99588419322983,4.2182149854225,-3.00639524511175,2.00034167573741,2.03164502474733,0.707817265883101,-5.707195575945,-4.29156553143328,-4.14249376126225,3.66479001021963,-0.429691748456301,1.08528050219485,-2.14301215923998,1.48867874238127,-5.64378875771586,3.91805002731461,3.9826526828253,-3.86573819062546,4.4258797016756,2.70927412928518,3.62665607939492,3.65929857572804,-3.07118639602344,4.32525881823835,3.24356292682589,2.8571064529408,3.55940432349615,-5.32436042699794,-4.23840233499602,3.93419033284072,-4.96738767080068,4.21761937939818,-3.9377530515917,-3.9570556331406,-0.497009350019808,-3.93202156071947,-2.24880304449082,-2.71463705251505,3.89493136956099,-5.96586410391068,4.02017720478842,-4.98029001865542,-5.61407578881928,2.01748654563481,3.93873877048669,-3.85888062323488,3.97286161873122,0.414793833996479,1.95319175242018,3.83314922570119,-4.42982084355805,0.140483845819558,-4.73800534642741,-4.09031059589009,-0.633326331157989,-2.26269533034242,4.35442859542584,-4.35785752041686,4.31625852591517,-6.07322069933548,-2.35404258157394,-3.9935190056966,2.84908837338397,4.46298753508693,1.74223411220458,2.13137771416145,2.81503617848888,-5.23366315272054,-6.11688265135351,-4.70272302950484,3.87982747393421,3.64713530181782,4.20611010647298,3.09181128791681,3.54220165435503,-4.58242337984304,-3.12589502438022,1.19104278884713,3.23527601994998,3.98903808429876,4.80901636408317,3.82126294963633,2.34357974784182,-4.81136712542197,1.76762055239492,0.782622207370331,4.62402436653271,-2.87121959216177,6.01391598960723,2.00339971160705,-4.25045479072488,-4.21159194912968,4.29646254340538,-3.67361381553088,-0.147149480478147,-5.18058463289592,3.08497509769914,4.37170808606117,3.50283889412183,-0.0532344983650768,0.300315188095123,3.52323907551273,-5.67298359417225,4.94738049030051,5.43438354371946,-4.47258168634847,-4.71954148561374,6.26750999906469,-4.01323108847085,3.85940116235728,3.91454798815128,-4.90943785603036,-3.45335500059685,-4.3294656423784,5.57642350737352
"GSM2562784",-4.59116227267585,-5.24839893896871,3.85997487324382,3.27981355874986,1.68442593254685,3.98384939173706,-5.28674411027713,-6.36004719204242,-3.6193374818444,5.7459393421785,-5.91836400285108,5.03500771105709,3.73550734671684,3.50077676615238,-1.28812602154097,-4.86038746648204,0.802209424101561,3.71176907582847,-5.21649430656553,-3.36728620910452,1.62334409156841,4.06229630071463,-2.8655675458037,1.60167593962138,1.04531160884713,0.477916204441488,-5.48068451340729,-4.7722407244714,-4.67444130176246,3.41258578463772,-0.0555533840620976,3.70593571101076,-1.9842824702672,2.89769518429839,-5.31243460990478,3.85106907332735,3.15566133943301,-4.21086159488946,4.90924050406072,2.30889352425621,3.65488189144008,3.25261821835488,-2.27612938994755,4.20995338580079,1.9801409822275,2.58337999532873,3.61865179609293,-5.27175063495005,-4.77600651456542,4.16211305350344,-3.21137941867539,3.7699023271145,-3.97998935509422,-3.80515144239501,-0.488079100342251,-4.57407313956662,-2.60763368114478,-2.41733334805624,3.06622708223179,-6.0702733000387,3.07051716233424,-5.07860963083975,-5.34031398701207,1.69375737405178,4.17732335494828,-3.90478389469622,3.96451923296357,0.195400226668387,2.0335334024212,3.96241836497209,-4.3443640066375,-0.278135991921666,-5.12709241329907,-4.25981471736276,-0.735139261760965,-2.83288242477289,4.37455401893849,-4.77435229724365,0.181706355326303,-5.5333250757244,-2.18233707772038,-4.08999095293774,2.90168598355809,4.38108059611994,1.93820675331638,2.31865433725378,2.70717188626433,-5.27395169989099,-6.22742394974397,-3.13434804147596,3.79429562837721,3.59105327677257,3.35194018541874,3.34421477560206,3.50365957259669,-4.39215849166651,-3.31494873150915,1.78838505422177,2.82265498638279,4.22015044184172,3.86611310323868,3.06384386193573,2.27345405596405,-5.11282896129722,2.03666422318189,0.338606731207621,4.7971732831316,-3.72980431595499,6.10666056484705,2.3348473768162,-4.08789391973248,-5.14020046852504,4.86465700493294,-3.58041778952521,-0.498106760701045,-5.3352413851369,2.4770864046763,4.45001938210279,3.35566316783508,1.42556090210335,0.269200685389051,3.42769648062614,-5.88258851278686,3.82556152270804,5.59090785790587,-4.69010727916076,-5.28687544756057,6.25799179645769,-5.34343617602017,3.64989480466183,3.14460277468943,-4.84008194982702,-3.17175568700628,-4.3339088849502,6.04320579387257
